小微企业ID,诉讼地位,审理机关,涉案事由,涉案金额(元),文书类型,审理程序,结案时间
Q00606,原告,安徽省芜湖市弋江区人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年9月
Q00628,原告,江苏省苏州市姑苏区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年6月
Q13345,被告,江西省瑞昌市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年7月
Q00504,被执行人,江苏省张家港市人民法院,执行实施类案件,0,执行裁定书,执行程序,2018年3月
Q00504,被告,江苏省张家港市人民法院,民间借贷纠纷,300000,民事判决书,一审,2017年9月
Q00504,被告,江苏省张家港市人民法院,民间借贷纠纷,2200000,民事判决书,一审,2017年8月
Q00504,被申请人,江苏省张家港市人民法院,买卖合同纠纷,500000,民事裁定书,一审,2017年7月
Q00504,被告,江苏省张家港市人民法院,民间借贷纠纷,5600000,民事判决书,一审,2017年5月
Q00504,被申请人,江苏省张家港市人民法院,金融借款合同纠纷,16500000,民事裁定书,一审,2017年4月
Q00504,被申请人,江苏省张家港市人民法院,民间借贷纠纷,7000000,民事裁定书,一审,2017年3月
Q00504,被告,江苏省张家港市人民法院,企业借贷纠纷,0,民事裁定书,一审,2016年12月
Q00504,原告,福建省南靖县人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年11月
Q00504,被申请人,江苏省张家港市人民法院,金融借款合同纠纷,9000000,民事裁定书,财产保全程序,2015年11月
Q00504,被申请人,江苏省张家港市人民法院,金融借款合同纠纷,3600000,民事裁定书,财产保全程序,2015年11月
Q00504,被申请人,江苏省张家港市人民法院,金融借款合同纠纷,6000000,民事裁定书,财产保全程序,2015年11月
Q00504,原告,江西省安福县人民法院,买卖合同纠纷,185000,民事判决书,一审,2015年11月
Q00504,被申请人,江苏省张家港市人民法院,金融借款合同纠纷,2500000,民事裁定书,财产保全程序,2015年3月
Q00504,被执行人,江苏省张家港市人民法院,金融借款合同纠纷,0,执行裁定书,执行程序,2014年5月
Q00505,申请执行人,江苏省张家港市人民法院,执行实施类案件,0,执行裁定书,执行程序,2018年4月
Q00505,被执行人,江苏省张家港市人民法院,恢复执行案件,0,执行裁定书,执行程序,2018年2月
Q00505,被执行人,江苏省张家港市人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年11月
Q00505,被告,贵州省遵义市汇川区人民法院,买卖合同纠纷,71000,民事判决书,一审,2017年8月
Q00505,原告,江苏省张家港市人民法院,承揽合同纠纷,41000,民事判决书,一审,2017年7月
Q00505,原告,江苏省张家港市人民法院,承揽合同纠纷,100000,民事判决书,一审,2017年7月
Q00505,原告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年3月
Q00505,原告,江苏省张家港市人民法院,承揽合同纠纷,0,民事裁定书,一审,2016年12月
Q00505,被执行人,江苏省张家港市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年11月
Q00505,被执行人,江苏省张家港市人民法院,金融借款合同纠纷,0,执行裁定书,执行程序,2016年9月
Q00505,被执行人,浙江省江山市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年8月
Q00505,被执行人,江苏省张家港市人民法院,装饰装修合同纠纷,0,执行裁定书,执行程序,2016年4月
Q00505,被告,浙江省江山市人民法院,买卖合同纠纷,402000,民事判决书,一审,2016年3月
Q00505,被执行人,江苏省张家港市人民法院,民间借贷纠纷,0,执行裁定书,执行程序,2015年12月
Q00505,被告,江苏省靖江市人民法院,买卖合同纠纷,108000,民事判决书,一审,2015年12月
Q00505,申请人,浙江省慈溪市人民法院,申请公示催告,0,民事裁定书,公示催告程序,2015年12月
Q00505,被执行人,江苏省张家港市人民法院,技术服务合同纠纷,0,执行裁定书,执行程序,2015年11月
Q00505,被执行人,江苏省海安县人民法院,加工合同纠纷,0,执行裁定书,执行程序,2015年10月
Q00505,申请执行人,陕西省西安市未央区人民法院,定作合同纠纷,0,执行裁定书,执行程序,2015年7月
Q00505,原告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年6月
Q00505,被执行人,江苏省张家港市人民法院,金融借款合同纠纷,0,执行裁定书,执行程序,2015年5月
Q00505,申请执行人,陕西省西安市未央区人民法院,定作合同纠纷,0,执行裁定书,执行程序,2015年4月
Q00505,被告,江苏省张家港市人民法院,买卖合同纠纷,113000,民事判决书,一审,2015年3月
Q00505,被告,江苏省海安县人民法院,加工合同纠纷,82000,民事判决书,一审,2015年3月
Q00505,上诉人,江苏省苏州市中级人民法院,技术服务合同纠纷,0,民事判决书,二审,2015年2月
Q00505,被告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年1月
Q00505,被告,陕西省西安市未央区人民法院,买卖合同纠纷,0,民事裁定书,一审,2014年10月
Q00505,原告,陕西省西安市未央区人民法院,定作合同纠纷,80000,民事判决书,一审,2014年8月
Q00505,原告,江苏省张家港市人民法院,承揽合同纠纷,0,民事裁定书,一审,2013年6月
Q00505,申请人,浙江省慈溪市人民法院,确认票据无效纠纷,30000,民事判决书,公示催告程序,2010年11月
Q00507,被申请人,上海市浦东新区人民法院,买卖合同纠纷,4181000,民事裁定书,一审,2017年2月
Q00507,被告,山东省惠民县人民法院,运输合同纠纷,519000,民事判决书,一审,2016年12月
Q00507,被上诉人,江苏省苏州市中级人民法院,机动车交通事故责任纠纷,0,民事判决书,二审,2014年6月
Q00507,被告,江苏省常熟市人民法院,机动车交通事故责任纠纷,102000,民事判决书,一审,2014年3月
Q00514,上诉人,江苏省苏州市中级人民法院,工伤保险待遇纠纷,0,民事判决书,二审,2015年10月
Q00514,被告,江苏省昆山市人民法院,工伤保险待遇纠纷,0,民事裁定书,一审,2015年6月
Q00514,被告,江苏省昆山市人民法院,确认劳动关系纠纷,5000,民事判决书,一审,2013年4月
Q00527,被告,江苏省张家港市人民法院,提供劳务者受害责任纠纷,404000,民事判决书,一审,2017年5月
Q00538,被告,江苏省昆山市人民法院,买卖合同纠纷,0,民事判决书,一审,2016年1月
Q00636,被申请人,江苏省张家港市人民法院,买卖合同纠纷,38000,民事裁定书,一审,2018年1月
Q00643,申请执行人,江苏省常熟市人民法院,广告合同纠纷,0,执行裁定书,执行程序,2016年9月
Q00643,原告,江苏省常熟市人民法院,广告合同纠纷,90000,民事判决书,一审,2016年3月
Q00646,被告,江苏省苏州市吴中区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年12月
Q00654,被告,江苏省苏州工业园区人民法院,金融借款合同纠纷,0,民事裁定书,一审,2016年12月
Q00655,被告,江苏省昆山市人民法院,房屋租赁合同纠纷,0,民事裁定书,一审,2017年5月
Q00661,被告,山东省青州市人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年8月
Q00661,原告,江苏省苏州市中级人民法院,侵犯实用新型专利权纠纷,0,民事判决书,一审,2016年12月
Q00661,被告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年11月
Q00661,被告,江苏省苏州市中级人民法院,侵犯外观设计专利权纠纷,0,民事裁定书,一审,2012年4月
Q00661,被告,江苏省苏州市中级人民法院,侵犯外观设计专利权纠纷,3000,民事判决书,一审,2011年7月
Q00662,原告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年1月
Q00663,原告,江苏省张家港市人民法院,加工合同纠纷,70000,民事调解书,一审,2013年8月
Q00664,上诉人(原审被告),上海市第二中级人民法院,买卖合同纠纷,0,民事判决书,二审,2014年3月
Q00664,被告,上海市嘉定区人民法院,买卖合同纠纷,360000,民事判决书,一审,2013年12月
Q00667,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,88000,民事判决书,一审,2015年12月
Q00689,上诉人,江苏省苏州市中级人民法院,商品房销售合同纠纷,524000,民事判决书,二审,2017年12月
Q00689,被告,江苏省张家港市人民法院,商品房销售合同纠纷,5242000,民事判决书,一审,2017年7月
Q00689,被告,安徽省铜陵市义安区人民法院,物权确认纠纷,0,民事判决书,一审,2016年12月
Q00689,被告,江苏省张家港市人民法院,商品房销售合同纠纷,0,民事裁定书,一审,2016年6月
Q00689,申请执行人,安徽省铜陵县人民法院,追偿权纠纷,34000,执行裁定书,执行程序,2015年10月
Q00689,被告,江苏省无锡高新技术产业开发区人民法院,财产损害赔偿纠纷,5000,民事判决书,一审,2014年12月
Q00689,原审第三人,江苏省无锡市中级人民法院,城乡建设行政管理,0,行政判决书,二审,2014年7月
Q00689,被告,江苏省张家港市人民法院,商品房销售合同纠纷,13000,民事判决书,一审,2014年5月
Q00689,被告,江苏省无锡高新技术产业开发区人民法院,财产损害赔偿纠纷,0,民事裁定书,一审,2012年11月
Q00689,第三人,江苏省无锡市崇安区人民法院,公安行政管理,0,行政判决书,一审,2012年1月
Q00694,被告,江苏省苏州市虎丘区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年4月
Q00695,申请人,重庆市九龙坡区人民法院,确认票据无效纠纷,38000,民事判决书,公示催告程序,2018年2月
Q00700,原告,江苏省昆山市人民法院,定作合同纠纷,0,民事判决书,一审,2017年10月
Q00700,再审申请人,江苏省昆山市人民法院,定作合同纠纷,0,民事裁定书,再审程序,2017年7月
Q00700,原告,江苏省昆山市人民法院,定作合同纠纷,0,民事判决书,一审,2017年4月
Q00700,被上诉人,广东省深圳市中级人民法院,买卖合同纠纷,0,民事判决书,二审,2016年11月
Q00700,原告,上海市浦东新区人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年2月
Q00700,原告,广西壮族自治区宾阳县人民法院,定作合同纠纷,0,民事裁定书,一审,2015年12月
Q00700,原告,江苏省淮安经济技术开发区人民法院,承揽合同纠纷,3000,民事判决书,一审,2015年10月
Q00700,申请执行人,广东省鹤山市人民法院,合同纠纷,0,执行裁定书,执行程序,2015年7月
Q00700,被上诉人,海南省海口市中级人民法院,承揽合同纠纷,0,民事裁定书,二审,2015年6月
Q00700,上诉人,广东省珠海市中级人民法院,加工合同纠纷,0,民事判决书,二审,2015年4月
Q00700,原告,广东省鹤山市人民法院,承揽合同纠纷,84000,民事判决书,一审,2015年1月
Q00700,原告,海南省海口市秀英区人民法院,承揽合同纠纷,49000,民事判决书,一审,2015年1月
Q00700,原告,广东省珠海市斗门区人民法院,加工合同纠纷,18000,民事判决书,一审,2014年11月
Q00705,申请执行人,江苏省张家港市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年4月
Q00705,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2014年3月
Q00718,原告,江苏省昆山市人民法院,买卖合同纠纷,56000,民事判决书,一审,2017年2月
Q00719,原告,江苏省昆山市人民法院,买卖合同纠纷,48000,民事判决书,一审,2017年6月
Q00719,原告,浙江省杭州市上城区人民法院,买卖合同纠纷,0,民事裁定书,一审,2010年3月
Q00720,申请执行人,江苏省苏州市吴中区人民法院,分期付款买卖合同纠纷,0,执行裁定书,执行程序,2015年6月
Q00720,被上诉人,江苏省苏州市中级人民法院,分期付款买卖合同纠纷,0,民事判决书,二审,2014年9月
Q00720,原告,江苏省苏州市吴中区人民法院,分期付款买卖合同纠纷,375000,民事判决书,一审,2014年4月
Q00720,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2013年12月
Q00722,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,6000,民事判决书,一审,2016年3月
Q00723,原告,江苏省太仓市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年8月
Q00729,被告,江苏省昆山市人民法院,票据纠纷,0,民事判决书,一审,2017年6月
Q00729,原告,江苏省昆山市人民法院,工伤保险待遇纠纷,79000,民事判决书,一审,2015年8月
Q00738,原告,江苏省昆山市人民法院,餐饮服务合同纠纷,33000,民事判决书,一审,2014年5月
Q00750,原告,江苏省苏州市相城区人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年10月
Q00756,被执行人,江苏省常州市新北区人民法院,执行实施类案件,0,民事判决书,执行程序,2018年3月
Q00756,被告,江苏省常熟市人民法院,金融借款合同纠纷,0,民事裁定书,一审,2018年3月
Q00756,上诉人,江苏省泰州市中级人民法院,定作合同纠纷,0,民事判决书,二审,2018年1月
Q00756,上诉人(原审被告),山东省莱芜市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2018年1月
Q00756,第三人,重庆市渝中区人民法院,债权人代位权纠纷,0,民事裁定书,一审,2018年1月
Q00756,被告,江苏省常熟市人民法院,承揽合同纠纷,0,民事裁定书,一审,2017年12月
Q00756,被执行人,江苏省常熟市人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年12月
Q00756,被告,河南省洛阳市涧西区人民法院,买卖合同纠纷,1222000,民事判决书,一审,2017年12月
Q00756,被申请人,江苏省常熟市人民法院,申请破产清算,0,民事裁定书,破产程序,2017年12月
Q00756,被告,江苏省常熟市人民法院,买卖合同纠纷,229000,民事判决书,一审,2017年11月
Q00756,上诉人,江苏省常州市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2017年11月
Q00756,被执行人,江苏省常熟市人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年11月
Q00756,被执行人,江苏省无锡市锡山区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年11月
Q00756,上诉人,江苏省苏州市中级人民法院,加工合同纠纷,0,民事判决书,二审,2017年10月
Q00756,被告,江苏省连云港市赣榆区人民法院,债权转让合同纠纷,1202000,民事判决书,一审,2017年10月
